"X","ID","type","WP..RTK.GPS.","latitude","longitude","Atltitude..m.","date..GPS.","time..GPS.","Environ","Sp01","Sp02","Sp03","Sp04","Sp04_la","bolaerne.blue","bolaerne.green.","bolaerne.nir","bolaerne.red.","bolaerne.red.edge","IDpoint",".id","blue","green","nir","red","rededge","V1"
45,98,"RTK",NA,59.20127225,10.56944212,-0.559,"28/08/2019","18:33:07","below water","no veg ","sand","sand","sand","sand",0.0508291348814964,0.0676700472831726,0.0531797856092453,0.0529474429786205,0.0524534620344639,45,45,0.0508705601096153,0.0670370683073997,0.0530652366578579,0.0521913170814514,0.0520817190408707,NA
46,99,"RTK",NA,59.20134595,10.56932938,-0.759,"28/08/2019","18:34:22","below water","no veg ","sand","sand","sand","sand",0.0498892664909363,0.0624803081154823,0.0493161082267761,0.0477441400289536,0.0460035763680935,46,46,0.0495741628110409,0.0621596500277519,0.051269207149744,0.0470501743257046,0.0481896735727787,NA
46,99,"RTK",NA,59.20134595,10.56932938,-0.759,"28/08/2019","18:34:22","below water","no veg ","sand","sand","sand","sand",0.0498892664909363,0.0624803081154823,0.0493161082267761,0.0477441400289536,0.0460035763680935,46,46,0.0492653325200081,0.0612259432673454,0.0493984222412109,0.0475841201841831,0.0442001633346081,NA
46,99,"RTK",NA,59.20134595,10.56932938,-0.759,"28/08/2019","18:34:22","below water","no veg ","sand","sand","sand","sand",0.0498892664909363,0.0624803081154823,0.0493161082267761,0.0477441400289536,0.0460035763680935,46,46,0.0498892664909363,0.0624803081154823,0.0493161082267761,0.0477441400289536,0.0460035763680935,NA
46,99,"RTK",NA,59.20134595,10.56932938,-0.759,"28/08/2019","18:34:22","below water","no veg ","sand","sand","sand","sand",0.0498892664909363,0.0624803081154823,0.0493161082267761,0.0477441400289536,0.0460035763680935,46,46,0.0498806461691856,0.0624686293303967,0.050012432038784,0.0483399927616119,0.045460868626833,NA
47,100,"RTK",NA,59.20135674,10.56937602,-0.695,"28/08/2019","18:35:21","below water","veg","seaweed","brown algae","brown algae","brown algae",0.0397904515266418,0.0465985760092735,0.0524256676435471,0.0359974056482315,0.0615301877260208,47,47,0.039325799793005,0.0470440089702606,0.0550721660256386,0.0371987782418728,0.0641667246818542,NA
47,100,"RTK",NA,59.20135674,10.56937602,-0.695,"28/08/2019","18:35:21","below water","veg","seaweed","brown algae","brown algae","brown algae",0.0397904515266418,0.0465985760092735,0.0524256676435471,0.0359974056482315,0.0615301877260208,47,47,0.040602769702673,0.045899361371994,0.0539705455303192,0.0357336439192295,0.0589803978800774,NA
47,100,"RTK",NA,59.20135674,10.56937602,-0.695,"28/08/2019","18:35:21","below water","veg","seaweed","brown algae","brown algae","brown algae",0.0397904515266418,0.0465985760092735,0.0524256676435471,0.0359974056482315,0.0615301877260208,47,47,0.039493128657341,0.0459620021283627,0.0518914945423603,0.0363452471792698,0.0622129663825035,NA
47,100,"RTK",NA,59.20135674,10.56937602,-0.695,"28/08/2019","18:35:21","below water","veg","seaweed","brown algae","brown algae","brown algae",0.0397904515266418,0.0465985760092735,0.0524256676435471,0.0359974056482315,0.0615301877260208,47,47,0.0397904515266418,0.0465985760092735,0.0524256676435471,0.0359974056482315,0.0615301877260208,NA
47,100,"RTK",NA,59.20135674,10.56937602,-0.695,"28/08/2019","18:35:21","below water","veg","seaweed","brown algae","brown algae","brown algae",0.0397904515266418,0.0465985760092735,0.0524256676435471,0.0359974056482315,0.0615301877260208,47,47,0.0402875877916813,0.0469109900295734,0.0522630698978901,0.0362619236111641,0.059657096862793,NA
47,100,"RTK",NA,59.20135674,10.56937602,-0.695,"28/08/2019","18:35:21","below water","veg","seaweed","brown algae","brown algae","brown algae",0.0397904515266418,0.0465985760092735,0.0524256676435471,0.0359974056482315,0.0615301877260208,47,47,0.0400803424417973,0.047253392636776,0.0515104196965694,0.0363838411867619,0.0584574192762375,NA
48,101,"RTK",NA,59.20144033,10.56931954,-0.741,"28/08/2019","18:36:33","below water","veg","seaweed","brown algae","brown algae","brown algae",0.040060993283987,0.0493513457477093,0.0500397719442844,0.0357895120978355,0.0492844991385937,48,48,0.0394807234406471,0.0481601059436798,0.0532661713659763,0.0349096022546291,0.0507221333682537,NA
48,101,"RTK",NA,59.20144033,10.56931954,-0.741,"28/08/2019","18:36:33","below water","veg","seaweed","brown algae","brown algae","brown algae",0.040060993283987,0.0493513457477093,0.0500397719442844,0.0357895120978355,0.0492844991385937,48,48,0.0408259704709053,0.0502888485789299,0.0487239435315132,0.0380126871168613,0.0513201989233494,NA
48,101,"RTK",NA,59.20144033,10.56931954,-0.741,"28/08/2019","18:36:33","below water","veg","seaweed","brown algae","brown algae","brown algae",0.040060993283987,0.0493513457477093,0.0500397719442844,0.0357895120978355,0.0492844991385937,48,48,0.0400082916021347,0.0477166324853897,0.0459258370101452,0.036927480250597,0.0544633232057095,NA
48,101,"RTK",NA,59.20144033,10.56931954,-0.741,"28/08/2019","18:36:33","below water","veg","seaweed","brown algae","brown algae","brown algae",0.040060993283987,0.0493513457477093,0.0500397719442844,0.0357895120978355,0.0492844991385937,48,48,0.040060993283987,0.0493513457477093,0.0500397719442844,0.0357895120978355,0.0492844991385937,NA
48,101,"RTK",NA,59.20144033,10.56931954,-0.741,"28/08/2019","18:36:33","below water","veg","seaweed","brown algae","brown algae","brown algae",0.040060993283987,0.0493513457477093,0.0500397719442844,0.0357895120978355,0.0492844991385937,48,48,0.0436899065971375,0.0508263222873211,0.050550565123558,0.0393167659640312,0.0483888611197472,NA
48,101,"RTK",NA,59.20144033,10.56931954,-0.741,"28/08/2019","18:36:33","below water","veg","seaweed","brown algae","brown algae","brown algae",0.040060993283987,0.0493513457477093,0.0500397719442844,0.0357895120978355,0.0492844991385937,48,48,0.0418032333254814,0.0499515123665333,0.050517063587904,0.0384057611227036,0.04783670976758,NA
49,102,"RTK",NA,59.20155754,10.56926272,-0.822,"28/08/2019","18:38:14","below water","no veg ","sand","sand","sand","sand",0.0466069020330906,0.0578231029212475,0.047658521682024,0.044833842664957,0.0412372574210167,49,49,0.0478500984609127,0.0568218640983105,0.0492682866752148,0.0459621474146843,0.039699599146843,NA
49,102,"RTK",NA,59.20155754,10.56926272,-0.822,"28/08/2019","18:38:14","below water","no veg ","sand","sand","sand","sand",0.0466069020330906,0.0578231029212475,0.047658521682024,0.044833842664957,0.0412372574210167,49,49,0.0466069020330906,0.0578231029212475,0.047658521682024,0.044833842664957,0.0412372574210167,NA
49,102,"RTK",NA,59.20155754,10.56926272,-0.822,"28/08/2019","18:38:14","below water","no veg ","sand","sand","sand","sand",0.0466069020330906,0.0578231029212475,0.047658521682024,0.044833842664957,0.0412372574210167,49,49,0.0480642318725586,0.0581808425486088,0.0478937327861786,0.0466499142348766,0.0442049354314804,NA
49,102,"RTK",NA,59.20155754,10.56926272,-0.822,"28/08/2019","18:38:14","below water","no veg ","sand","sand","sand","sand",0.0466069020330906,0.0578231029212475,0.047658521682024,0.044833842664957,0.0412372574210167,49,49,0.0478766970336437,0.0585673861205578,0.0481084771454334,0.0466443039476871,0.042299821972847,NA
49,102,"RTK",NA,59.20155754,10.56926272,-0.822,"28/08/2019","18:38:14","below water","no veg ","sand","sand","sand","sand",0.0466069020330906,0.0578231029212475,0.047658521682024,0.044833842664957,0.0412372574210167,49,49,0.0467378161847591,0.0584114901721478,0.0486818850040436,0.0451146885752678,0.0441079065203667,NA
49,102,"RTK",NA,59.20155754,10.56926272,-0.822,"28/08/2019","18:38:14","below water","no veg ","sand","sand","sand","sand",0.0466069020330906,0.0578231029212475,0.047658521682024,0.044833842664957,0.0412372574210167,49,49,0.0475488565862179,0.0586398020386696,0.0493300557136536,0.0467917583882809,0.0437992699444294,NA
50,103,"RTK",NA,59.20156619,10.56929347,-0.568,"28/08/2019","18:39:33","below water","veg","seaweed","Brown algae","Brown algae","Brown algae",0.0380855575203896,0.0467895567417145,0.0521995425224304,0.0363910831511021,0.0567951872944832,50,50,0.0392071977257729,0.0473957769572735,0.0518783628940582,0.0363526493310928,0.0613351985812187,NA
50,103,"RTK",NA,59.20156619,10.56929347,-0.568,"28/08/2019","18:39:33","below water","veg","seaweed","Brown algae","Brown algae","Brown algae",0.0380855575203896,0.0467895567417145,0.0521995425224304,0.0363910831511021,0.0567951872944832,50,50,0.0395016893744469,0.0465101599693298,0.0514835976064205,0.0355756022036076,0.0547030791640282,NA
50,103,"RTK",NA,59.20156619,10.56929347,-0.568,"28/08/2019","18:39:33","below water","veg","seaweed","Brown algae","Brown algae","Brown algae",0.0380855575203896,0.0467895567417145,0.0521995425224304,0.0363910831511021,0.0567951872944832,50,50,0.0380855575203896,0.0467895567417145,0.0521995425224304,0.0363910831511021,0.0567951872944832,NA
50,103,"RTK",NA,59.20156619,10.56929347,-0.568,"28/08/2019","18:39:33","below water","veg","seaweed","Brown algae","Brown algae","Brown algae",0.0380855575203896,0.0467895567417145,0.0521995425224304,0.0363910831511021,0.0567951872944832,50,50,0.0395345278084278,0.0462309010326862,0.0510287880897522,0.0359600000083447,0.0557832270860672,NA
50,103,"RTK",NA,59.20156619,10.56929347,-0.568,"28/08/2019","18:39:33","below water","veg","seaweed","Brown algae","Brown algae","Brown algae",0.0380855575203896,0.0467895567417145,0.0521995425224304,0.0363910831511021,0.0567951872944832,50,50,0.0395469777286053,0.0464103482663631,0.0514724068343639,0.0358272008597851,0.0527267754077911,NA
50,103,"RTK",NA,59.20156619,10.56929347,-0.568,"28/08/2019","18:39:33","below water","veg","seaweed","Brown algae","Brown algae","Brown algae",0.0380855575203896,0.0467895567417145,0.0521995425224304,0.0363910831511021,0.0567951872944832,50,50,0.0380195155739784,0.0458995215594769,0.0495501831173897,0.0362520143389702,0.0508920736610889,NA
51,104,"RTK",NA,59.20260946,10.54318543,0.208,"29/08/2019","12:33:11","terrestrial ","veg","Honckenya","Honckenya","Honckenya","Honckenya",NA,NA,NA,NA,NA,51,51,NA,NA,NA,NA,NA,NA
52,105,"RTK",NA,59.20262895,10.54316748,-0.045,"29/08/2019","12:33:48","below water","no veg ","small stone bottom","small stone bottom","small stone bottom","small stone bottom",NA,NA,NA,NA,NA,52,52,NA,NA,NA,NA,NA,NA
53,106,"RTK",NA,59.20261505,10.54321797,0.281,"29/08/2019","12:34:44","terrestrial ","veg","Honckenya","Honckenya","Honckenya","Honckenya",NA,NA,NA,NA,NA,53,53,NA,NA,NA,NA,NA,NA
54,107,"RTK",NA,59.2025972,10.54313368,0.091,"29/08/2019","12:35:41","above water","veg","seaweed","brown algae","brown algae","brown algae",NA,NA,NA,NA,NA,54,54,NA,NA,NA,NA,NA,NA
55,108,"RTK",NA,59.20156012,10.54295144,0.073,"29/08/2019","12:42:03","terrestrial ","veg","Honckenya","Honckenya","Honckenya","Honckenya",NA,NA,NA,NA,NA,55,55,NA,NA,NA,NA,NA,NA
56,109,"RTK",NA,59.20151504,10.54290981,0.11,"29/08/2019","12:42:42","terrestrial ","veg","Honckenya","Honckenya","Honckenya","Honckenya",NA,NA,NA,NA,NA,56,56,NA,NA,NA,NA,NA,NA
57,110,"RTK",NA,59.20152005,10.54286236,-0.013,"29/08/2019","12:43:29","below water","no veg ","small stone bottom","small stone bottom","small stone bottom","small stone bottom",NA,NA,NA,NA,NA,57,57,NA,NA,NA,NA,NA,NA
58,111,"RTK",NA,59.2014323,10.5428193,0.637,"29/08/2019","12:44:24","terrestrial ","no veg ","rock","rock","rock","rock",NA,NA,NA,NA,NA,58,58,NA,NA,NA,NA,NA,NA
59,112,"RTK",NA,59.20071728,10.54282709,0.817,"29/08/2019","12:47:34","terrestrial ","no veg ","rock","rock","rock","rock",NA,NA,NA,NA,NA,59,59,NA,NA,NA,NA,NA,NA
60,113,"RTK",NA,59.19971823,10.54572708,-0.888,"29/08/2019","12:54:54","below water","veg","eelgrass","eelgrass","eelgrass","eelgrass",NA,NA,NA,NA,NA,60,60,NA,NA,NA,NA,NA,NA
61,114,"RTK",NA,59.19971145,10.54581589,-0.865,"29/08/2019","12:56:57","below water","veg","eelgrass","eelgrass","eelgrass","eelgrass",NA,NA,NA,NA,NA,61,61,NA,NA,NA,NA,NA,NA
62,115,"RTK",NA,59.19947861,10.54600335,0.35,"29/08/2019","13:03:16","below water","no veg ","sand","sand","sand","sand",NA,NA,NA,NA,NA,62,62,NA,NA,NA,NA,NA,NA
63,116,"RTK",NA,59.19941273,10.54587676,0.363,"29/08/2019","13:04:07","below water","no veg ","sand","sand","sand","sand",NA,NA,NA,NA,NA,63,63,NA,NA,NA,NA,NA,NA
64,117,"RTK",NA,59.19937028,10.54566655,0.17,"29/08/2019","13:05:12","below water","no veg ","sand","sand","sand","sand",NA,NA,NA,NA,NA,64,64,NA,NA,NA,NA,NA,NA
65,118,"RTK",NA,59.1994979,10.54624979,-0.062,"29/08/2019","13:08:58","below water","veg","seaweed","brown algae","Ascophyllum ","Ascophyllum ",NA,NA,NA,NA,NA,65,65,NA,NA,NA,NA,NA,NA
66,119,"RTK",NA,59.20817328,10.56637877,-0.312,"30/08/2019","15:14:51","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",NA,NA,NA,NA,NA,66,66,NA,NA,NA,NA,NA,NA
67,120,"RTK",NA,59.2082148,10.56640237,-0.3,"30/08/2019","15:15:45","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",NA,NA,NA,NA,NA,67,67,NA,NA,NA,NA,NA,NA
68,121,"RTK",NA,59.2083394,10.56654533,-0.274,"30/08/2019","15:16:44","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",NA,NA,NA,NA,NA,68,68,NA,NA,NA,NA,NA,NA
69,122,"RTK",NA,59.20854511,10.56710398,-0.338,"30/08/2019","15:20:29","below water","veg","seaweed","brown algae","Ascophyllum ","Ascophyllum ",NA,NA,NA,NA,NA,69,69,NA,NA,NA,NA,NA,NA
70,123,"RTK",NA,59.20893345,10.56739683,1.744,"30/08/2019","15:25:17","terrestrial ","no veg ","rock","rock","rock","rock",NA,NA,NA,NA,NA,70,70,NA,NA,NA,NA,NA,NA
71,124,"RTK",NA,59.20814196,10.56632328,-0.162,"30/08/2019","15:31:51","below water","veg","seaweed","Green algae","Green algae","Green algae",NA,NA,NA,NA,NA,71,71,NA,NA,NA,NA,NA,NA
72,125,"RTK",NA,59.20797078,10.56601431,0.729,"30/08/2019","15:33:24","above water","no veg ","sand","sand","sand","sand",NA,NA,NA,NA,NA,72,72,NA,NA,NA,NA,NA,NA
73,126,"RTK",NA,59.20794793,10.56585891,1.155,"30/08/2019","15:35:14","terrestrial ","veg","marram grass","marram grass","marram grass","marram grass",NA,NA,NA,NA,NA,73,73,NA,NA,NA,NA,NA,NA
74,127,"RTK",NA,59.20805573,10.56551992,0.142,"30/08/2019","15:37:44","below water","no veg ","sand","sand","sand","sand",NA,NA,NA,NA,NA,74,74,NA,NA,NA,NA,NA,NA
75,128,"RTK",NA,59.20820676,10.56508893,0.109,"30/08/2019","15:39:07","below water","no veg ","sand","sand","sand","sand",NA,NA,NA,NA,NA,75,75,NA,NA,NA,NA,NA,NA
76,129,"RTK",NA,59.2084998,10.56495489,0.539,"30/08/2019","15:42:52","above water","veg","seaweed","brown algae","brown algae","brown algae",NA,NA,NA,NA,NA,76,76,NA,NA,NA,NA,NA,NA
77,130,"RTK",NA,59.20872444,10.56479145,0.434,"30/08/2019","15:46:10","above water","veg","lichen","Lichen","Lichen","Lichen",NA,NA,NA,NA,NA,77,77,NA,NA,NA,NA,NA,NA
78,131,"RTK",NA,59.20897396,10.56461768,-0.47,"30/08/2019","15:48:46","below water","veg","seaweed","brown algae","Ascophyllum ","Ascophyllum ",NA,NA,NA,NA,NA,78,78,NA,NA,NA,NA,NA,NA
79,132,"RTK",NA,59.20815859,10.5659368,-0.207,"30/08/2019","15:57:59","below water","veg","seaweed","brown algae","bladder wrack","fucus vesiculosus",NA,NA,NA,NA,NA,79,79,NA,NA,NA,NA,NA,NA
80,133,"RTK",NA,59.20809478,10.56581555,-0.542,"30/08/2019","15:59:54","below water","no veg ","sand","sand","sand","sand",NA,NA,NA,NA,NA,80,80,NA,NA,NA,NA,NA,NA
81,134,"RTK",NA,59.2081317,10.56580023,-0.677,"30/08/2019","16:00:42","below water","veg","seaweed","brown algae","fucus serratus ","fucus serratus ",NA,NA,NA,NA,NA,81,81,NA,NA,NA,NA,NA,NA
82,135,"RTK",NA,59.20815789,10.56580384,-0.651,"30/08/2019","16:01:39","below water","veg","seaweed","brown algae","fucus serratus ","fucus serratus ",NA,NA,NA,NA,NA,82,82,NA,NA,NA,NA,NA,NA
83,136,"RTK",NA,59.20824139,10.56584267,-0.796,"30/08/2019","16:03:26","below water","no veg ","sand","sand","sand","sand",NA,NA,NA,NA,NA,83,83,NA,NA,NA,NA,NA,NA
84,259,"drop cam",329,59.19562398,10.57603204,NA,"28/08/2019","14:28:47","below water","","","","","",0.0448534674942493,0.047157172113657,0.0380189940333366,0.0407366193830967,0.0474446378648281,84,84,0.0456922762095928,0.0490425489842892,0.037933673709631,0.0400539487600327,0.0461544208228588,NA
84,259,"drop cam",329,59.19562398,10.57603204,NA,"28/08/2019","14:28:47","below water","","","","","",0.0448534674942493,0.047157172113657,0.0380189940333366,0.0407366193830967,0.0474446378648281,84,84,0.0445071905851364,0.0485255382955074,0.039039820432663,0.0408013612031937,0.0459204167127609,NA
84,259,"drop cam",329,59.19562398,10.57603204,NA,"28/08/2019","14:28:47","below water","","","","","",0.0448534674942493,0.047157172113657,0.0380189940333366,0.0407366193830967,0.0474446378648281,84,84,0.0448534674942493,0.047157172113657,0.0380189940333366,0.0407366193830967,0.0474446378648281,NA
84,259,"drop cam",329,59.19562398,10.57603204,NA,"28/08/2019","14:28:47","below water","","","","","",0.0448534674942493,0.047157172113657,0.0380189940333366,0.0407366193830967,0.0474446378648281,84,84,0.0455339290201664,0.0492646917700768,0.0357890613377094,0.0405901856720448,0.0469585061073303,NA
84,259,"drop cam",329,59.19562398,10.57603204,NA,"28/08/2019","14:28:47","below water","","","","","",0.0448534674942493,0.047157172113657,0.0380189940333366,0.0407366193830967,0.0474446378648281,84,84,0.044814582914114,0.0478740371763706,0.0399670898914337,0.0407294742763042,0.0431371778249741,NA
84,259,"drop cam",329,59.19562398,10.57603204,NA,"28/08/2019","14:28:47","below water","","","","","",0.0448534674942493,0.047157172113657,0.0380189940333366,0.0407366193830967,0.0474446378648281,84,84,0.0447086021304131,0.0474183112382889,0.0386022739112377,0.0411877781152725,0.043867714703083,NA
